sku,store_view_code,attribute_set_code,product_type,categories,product_websites,name,description,short_description,weight,product_online,tax_class_name,visibility,price,special_price,special_price_from_date,special_price_to_date,url_key,meta_title,meta_keywords,meta_description,base_image,base_image_label,small_image,small_image_label,thumbnail_image,thumbnail_image_label,swatch_image,swatch_image_label,created_at,updated_at,new_from_date,new_to_date,display_product_options_in,map_price,msrp_price,map_enabled,gift_message_available,custom_design,custom_design_from,custom_design_to,custom_layout_update,page_layout,product_options_container,msrp_display_actual_price_type,country_of_manufacture,additional_attributes,qty,out_of_stock_qty,use_config_min_qty,is_qty_decimal,allow_backorders,use_config_backorders,min_cart_qty,use_config_min_sale_qty,max_cart_qty,use_config_max_sale_qty,is_in_stock,notify_on_stock_below,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,enable_qty_increments,is_decimal_divided,website_id,related_skus,related_position,crosssell_skus,crosssell_position,upsell_skus,upsell_position,additional_images,additional_image_labels,hide_from_product_page,custom_options,bundle_price_type,bundle_sku_type,bundle_price_view,bundle_weight_type,bundle_values,bundle_shipment_type,associated_skus,downloadable_links,downloadable_samples,configurable_variations,configurable_variation_labels
"T-shirt Red Flag Yellow Star-White-Double Extra Large-Male",,Fashion,simple,"Default Category,Default Category/Viet Nam,Default Category/Viet Nam/Fashion,Default Category/Viet Nam/Fashion/Tops",base,"T-shirt Red Flag Yellow Star I Love Vietnam 24h-White-Double Extra Large-Male",,,6.000000,1,0,"Not Visible Individually",14.000000,,,,t-shirt-red-flag-yellow-star-i-love-vietnam-24h-white-double-extra-large-male,"T-shirt Red Flag Yellow Star I Love Vietnam 24h","T-shirt Red Flag Yellow Star I Love Vietnam 24h","T-shirt Red Flag Yellow Star I Love Vietnam 24h ",/a/o/aothunnam2_4.jpg,,/a/o/aothunnam2_4.jpg,,/a/o/aothunnam2_4.jpg,,,,"4/5/24, 3:38 AM","4/5/24, 3:38 AM",,,"Block after Info Column",,,,No,,,,,"Product -- Full Width",,,Vietnam,"color=White,product_image_size=Default,sex=Male,size=Double Extra Large,sw_featured=No",20.0000,0.0000,1,0,0,1,1,1,10000,1,1,1.0000,1,1,1,1,1.0000,1,0,0,0,,,,,,,/a/o/aothunnam2_4.jpg,,,,,,,,,,,,,,
"T-shirt Red Flag Yellow Star-White-Double Extra Large-Famale",,Fashion,simple,"Default Category,Default Category/Viet Nam,Default Category/Viet Nam/Fashion,Default Category/Viet Nam/Fashion/Tops",base,"T-shirt Red Flag Yellow Star I Love Vietnam 24h-White-Double Extra Large-Famale",,,6.000000,1,0,"Not Visible Individually",14.000000,,,,t-shirt-red-flag-yellow-star-i-love-vietnam-24h-white-double-extra-large-famale,"T-shirt Red Flag Yellow Star I Love Vietnam 24h","T-shirt Red Flag Yellow Star I Love Vietnam 24h","T-shirt Red Flag Yellow Star I Love Vietnam 24h ",/a/o/aothunnam3_4.jpg,,/a/o/aothunnam3_4.jpg,,/a/o/aothunnam3_4.jpg,,,,"4/5/24, 3:38 AM","4/5/24, 3:38 AM",,,"Block after Info Column",,,,No,,,,,"Product -- Full Width",,,Vietnam,"color=White,product_image_size=Default,sex=Famale,size=Double Extra Large,sw_featured=No",20.0000,0.0000,1,0,0,1,1,1,10000,1,1,1.0000,1,1,1,1,1.0000,1,0,0,0,,,,,,,/a/o/aothunnam3_4.jpg,,,,,,,,,,,,,,
"T-shirt Red Flag Yellow Star-White-Extra Large-Male",,Fashion,simple,"Default Category,Default Category/Viet Nam,Default Category/Viet Nam/Fashion,Default Category/Viet Nam/Fashion/Tops",base,"T-shirt Red Flag Yellow Star I Love Vietnam 24h-White-Extra Large-Male",,,6.000000,1,0,"Not Visible Individually",14.000000,,,,t-shirt-red-flag-yellow-star-i-love-vietnam-24h-white-extra-large-male,"T-shirt Red Flag Yellow Star I Love Vietnam 24h","T-shirt Red Flag Yellow Star I Love Vietnam 24h","T-shirt Red Flag Yellow Star I Love Vietnam 24h ",/a/o/aothunnam2_5.jpg,,/a/o/aothunnam2_5.jpg,,/a/o/aothunnam2_5.jpg,,,,"4/5/24, 3:38 AM","4/5/24, 3:38 AM",,,"Block after Info Column",,,,No,,,,,"Product -- Full Width",,,Vietnam,"color=White,product_image_size=Default,sex=Male,size=Extra Large,sw_featured=No",20.0000,0.0000,1,0,0,1,1,1,10000,1,1,1.0000,1,1,1,1,1.0000,1,0,0,0,,,,,,,/a/o/aothunnam2_5.jpg,,,,,,,,,,,,,,
"T-shirt Red Flag Yellow Star\-White-Extra Large-Famale",,Fashion,simple,"Default Category,Default Category/Viet Nam,Default Category/Viet Nam/Fashion,Default Category/Viet Nam/Fashion/Tops",base,"T-shirt Red Flag Yellow Star I Love Vietnam 24h-White-Extra Large-Famale",,,6.000000,1,0,"Not Visible Individually",14.000000,,,,t-shirt-red-flag-yellow-star-i-love-vietnam-24h-white-extra-large-famale,"T-shirt Red Flag Yellow Star I Love Vietnam 24h","T-shirt Red Flag Yellow Star I Love Vietnam 24h","T-shirt Red Flag Yellow Star I Love Vietnam 24h ",/a/o/aothunnam3_5.jpg,,/a/o/aothunnam3_5.jpg,,/a/o/aothunnam3_5.jpg,,,,"4/5/24, 3:38 AM","4/5/24, 3:38 AM",,,"Block after Info Column",,,,No,,,,,"Product -- Full Width",,,Vietnam,"color=White,product_image_size=Default,sex=Famale,size=Extra Large,sw_featured=No",20.0000,0.0000,1,0,0,1,1,1,10000,1,1,1.0000,1,1,1,1,1.0000,1,0,0,0,,,,,,,/a/o/aothunnam3_5.jpg,,,,,,,,,,,,,,
"T-shirt Red Flag Yellow Star I Love Vietnam 24h",,Fashion,configurable,"Default Category,Default Category/Viet Nam,Default Category/Viet Nam/Fashion,Default Category/Viet Nam/Fashion/Tops",base,"T-shirt Red Flag Yellow Star I Love Vietnam 24h","<div data-content-type=""html"" data-appearance=""default"" data-element=""main""><style>
  body {
    font-family: Arial, sans-serif;
    margin: auto 0;
  }
  .product-description {
    margin: 0 auto;
    padding: 10px 0;
    max-width: 1180px;
    text-align: left;
  }
  .product-info {
    margin-bottom: 10px;
  }
  .product-info label {
    font-weight: bold;
    display: block;
  }
  .product-info li strong {
    font-weight: bold;
  }
  .product-info::after {
    content: '';
    display: table;
    clear: both;
  }
  .product-info label {
    float: left;
    width: 150px;
  }
  .product-info span {
    display: block;
    margin-left: 160px;
  }
</style>

<div class=""product-description"">
  <h2>Introduction</h2>
  <p>The T-shirt with the iconic ""Tôi Yêu Việt Nam"" (I Love Vietnam) symbol is a testament to patriotism and love for Vietnam. This T-shirt celebrates the rich culture, history, and spirit of the Vietnamese people, making it a must-have for anyone who holds Vietnam close to their heart.</p>
  
  <h2>Product Details</h2>
  <div class=""product-info"">
    <label><strong>Product Name:</strong></label>
    <span>T-shirt with ""Tôi Yêu Việt Nam"" Symbol</span>
  </div>
  <div class=""product-info"">
    <label><strong>Brand:</strong></label>
    <span>Vietnamese Pride Apparel</span>
  </div>
  <div class=""product-info"">
    <label><strong>Origin:</strong></label>
    <span>Vietnam</span>
  </div>
  <div class=""product-info"">
    <label><strong>Material:</strong></label>
    <span>100% Cotton</span>
  </div>
  <div class=""product-info"">
    <label><strong>Color:</strong></label>
    <span>White</span>
  </div>
  <div class=""product-info"">
    <label><strong>Style:</strong></label>
    <span>Short sleeve, crew neck</span>
  </div>
  <div class=""product-info"">
    <label><strong>Pattern:</strong></label>
    <span>Printed</span>
  </div>
  <div class=""product-info"">
    <label><strong>Size:</strong></label>
    <span>Available in various sizes</span>
  </div>
  <div class=""product-info"">
    <label><strong>Usage:</strong></label>
    <span>Ideal for casual wear, outings, and expressing love for Vietnam</span>
  </div>
</div>
</div><div data-content-type=""html"" data-appearance=""default"" data-element=""main""><style>
  table {
    width: 100%;
    border-collapse: collapse;
    margin-bottom: 20px;
    max-width: 1180px;
  }
  th, td {
    border: 1px solid #dddddd;
    text-align: center;
    padding: 8px;
    min-width: 80px;
  }
  th {
    background-color: #f2f2f2;
  }

  @media (max-width: 992px) {
    .table {
      max-width: 960px;
      padding-left: 20px;
      padding-right: 20px;
    }
  }

  @media (max-width: 768px) {
    .table {
      max-width: 720px;
      padding: 0 20px;
      margin: 0px;
    }
  }

  @media (max-width: 576px) {
    .table {
      max-width: 540px;
      margin: 0px;
    }
  }
</style>
</head>
<body>
<div class=""table"" style=""margin: 0 auto""><table style=""margin: 0 auto"">
  <tr>
    <th>Size</th>
    <th>S</th>
    <th>M</th>
    <th>L</th>
    <th>XL</th>
    <th>XXL</th>
  </tr>
  <tr>
    <td>Height (cm)</td>
    <td>160-165</td>
    <td>164-169</td>
    <td>170-174</td>
    <td>174-176</td>
    <td>175-177</td>
  </tr>
  <tr>
    <td>Weight (kg)</td>
    <td>55-60</td>
    <td>60-65</td>
    <td>66-70</td>
    <td>70-78</td>
    <td>76-80</td>
  </tr>
</table></div>


</body>
</html></div>",,6.000000,1,0,"Catalog, Search",,,,,t-shirt-red-flag-yellow-star-i-love-vietnam-24h,"T-shirt Red Flag Yellow Star I Love Vietnam 24h","T-shirt Red Flag Yellow Star I Love Vietnam 24h","T-shirt Red Flag Yellow Star I Love Vietnam 24h ",/a/o/aothunnam_1.png,,/a/o/aothunnam_1.png,,/a/o/aothunnam_1.png,,,,"4/5/24, 3:38 AM","4/5/24, 3:41 AM",,,"Block after Info Column",,,,"Use config",,,,,"Product -- Full Width",,"Use config",Vietnam,"product_image_size=Default,sw_featured=No",0.0000,0.0000,1,0,0,1,1,1,10000,1,1,1.0000,1,1,1,1,1.0000,1,0,0,0,,,,,,,"/a/o/aothunnam_1.png,/a/o/aothunnam1_1.png,/a/o/aothunnam2_1_1.jpg,/a/o/aothunnam3_1_1.jpg",",,,",,,,,,,,,,,,"sku=T-shirt Red Flag Yellow Star-White-Extra Large-Male,color=White,size=Extra Large,sex=Male|sku=T-shirt Red Flag Yellow Star I Love Vietnam-White-Medium-Male,color=White,size=Medium,sex=Male|sku=T-shirt Red Flag Yellow Star-White-Double Extra Large-Famale,color=White,size=Double Extra Large,sex=Famale|sku=T-shirt Red Flag Yellow Star I Love Vietnam -White-Small-Famale,color=White,size=Small,sex=Famale|sku=T-shirt Red Flag Yellow Star-White-Double Extra Large-Male,color=White,size=Double Extra Large,sex=Male|sku=T-shirt Red Flag Yellow Star I Love Vietnam 24h-White-Small-Male,color=White,size=Small,sex=Male|sku=T-shirt Red Flag Yellow Star I Love Vietnam-White-Large-Famale,color=White,size=Large,sex=Famale|sku=T-shirt Red Flag Yellow Star I Love Vietnam-White-Large-Male,color=White,size=Large,sex=Male|sku=T-shirt Red Flag Yellow Star\-White-Extra Large-Famale,color=White,size=Extra Large,sex=Famale|sku=T-shirt Red Flag Yellow Star I Love Vietnam-White-Medium-Famale,color=White,size=Medium,sex=Famale","color=Color,size=Size,sex=Sex"
"Red brocade dress-Red-Medium-Famale",,Fashion,simple,"Default Category,Default Category/Viet Nam,Default Category/Viet Nam/Fashion,Default Category/Viet Nam/Fashion/Traditional Costumes,Default Category/Viet Nam/Fashion/Coordinated Set",base,"Red brocade dress-Red-Medium-Famale",,,24.000000,1,"Taxable Goods","Not Visible Individually",200.000000,,,,red-brocade-dress-red-medium-famale,"Red brocade dress","Red brocade dress","Red brocade dress ",,,,,,,,,"4/5/24, 3:45 AM","4/5/24, 3:45 AM",,,"Block after Info Column",,,,No,,,,,"Product -- Full Width",,,,"color=Red,product_image_size=Default,sex=Famale,size=Medium,sw_featured=No",10.0000,0.0000,1,0,0,1,1,1,10000,1,1,1.0000,1,1,1,1,1.0000,1,0,0,0,,,,,,,,,,,,,,,,,,,,,
"Red brocade dress-Red-Extra Large-Famale",,Fashion,simple,"Default Category,Default Category/Viet Nam,Default Category/Viet Nam/Fashion,Default Category/Viet Nam/Fashion/Traditional Costumes,Default Category/Viet Nam/Fashion/Coordinated Set",base,"Red brocade dress-Red-Extra Large-Famale",,,24.000000,1,"Taxable Goods","Not Visible Individually",200.000000,,,,red-brocade-dress-red-extra-large-famale,"Red brocade dress","Red brocade dress","Red brocade dress ",,,,,,,,,"4/5/24, 3:45 AM","4/5/24, 3:45 AM",,,"Block after Info Column",,,,No,,,,,"Product -- Full Width",,,,"color=Red,product_image_size=Default,sex=Famale,size=Extra Large,sw_featured=No",10.0000,0.0000,1,0,0,1,1,1,10000,1,1,1.0000,1,1,1,1,1.0000,1,0,0,0,,,,,,,,,,,,,,,,,,,,,
"Red brocade dress-Red-Large-Famale",,Fashion,simple,"Default Category,Default Category/Viet Nam,Default Category/Viet Nam/Fashion,Default Category/Viet Nam/Fashion/Traditional Costumes,Default Category/Viet Nam/Fashion/Coordinated Set",base,"Red brocade dress-Red-Large-Famale",,,24.000000,1,"Taxable Goods","Not Visible Individually",200.000000,,,,red-brocade-dress-red-large-famale,"Red brocade dress","Red brocade dress","Red brocade dress ",,,,,,,,,"4/5/24, 3:45 AM","4/5/24, 3:45 AM",,,"Block after Info Column",,,,No,,,,,"Product -- Full Width",,,,"color=Red,product_image_size=Default,sex=Famale,size=Large,sw_featured=No",10.0000,0.0000,1,0,0,1,1,1,10000,1,1,1.0000,1,1,1,1,1.0000,1,0,0,0,,,,,,,,,,,,,,,,,,,,,
"Red brocade dress",,Fashion,configurable,"Default Category,Default Category/Viet Nam,Default Category/Viet Nam/Fashion,Default Category/Viet Nam/Fashion/Traditional Costumes,Default Category/Viet Nam/Fashion/Coordinated Set",base,"Red brocade dress","<div data-content-type=""html"" data-appearance=""default"" data-element=""main""><style>
  body {
    font-family: Arial, sans-serif;
    margin: auto 0;
  }
  .product-description {
    margin: 0 auto;
    padding: 10px 0;
    max-width: 1180px;
    text-align: left;
  }
  .product-info {
    margin-bottom: 10px;
  }
  .product-info label {
    font-weight: bold;
    display: block;
  }
  .product-info li strong {
    font-weight: bold;
  }
  .product-info::after {
    content: '';
    display: table;
    clear: both;
  }
  .product-info label {
    float: left;
    width: 150px;
  }
  .product-info span {
    display: block;
    margin-left: 160px;
  }
</style>

<div class=""product-description"">
  <h2>Introduction</h2>
  <p>The Red brocade dress is an elegant and traditional attire that showcases the beauty and sophistication of Vietnamese culture. Crafted from exquisite brocade fabric and adorned with intricate patterns, this dress is perfect for special occasions and cultural events.</p>
  
  <h2>Product Details</h2>
  <div class=""product-info"">
    <label><strong>Product Name:</strong></label>
    <span>Red Brocade Dress</span>
  </div>
  <div class=""product-info"">
    <label><strong>Brand:</strong></label>
    <span>Vietnamese Heritage Fashion</span>
  </div>
  <div class=""product-info"">
    <label><strong>Origin:</strong></label>
    <span>Vietnam</span>
  </div>
  <div class=""product-info"">
    <label><strong>Material:</strong></label>
    <span>Silk brocade</span>
  </div>
  <div class=""product-info"">
    <label><strong>Color:</strong></label>
    <span>Red</span>
  </div>
  <div class=""product-info"">
    <label><strong>Design:</strong></label>
    <span>Traditional Vietnamese patterns</span>
  </div>
  <div class=""product-info"">
    <label><strong>Style:</strong></label>
    <span>Ao Dai-inspired, long dress</span>
  </div>
  <div class=""product-info"">
    <label><strong>Occasion:</strong></label>
    <span>Perfect for weddings, cultural events, and formal occasions</span>
  </div>
</div>
</div><div data-content-type=""html"" data-appearance=""default"" data-element=""main""><style>
  table {
    width: 100%;
    border-collapse: collapse;
    margin-bottom: 20px;
    max-width: 1180px;
  }
  th, td {
    border: 1px solid #dddddd;
    text-align: center;
    padding: 8px;
    min-width: 80px;
  }
  th {
    background-color: #f2f2f2;
  }

  @media (max-width: 992px) {
    .table {
      max-width: 960px;
      padding-left: 20px;
      padding-right: 20px;
    }
  }

  @media (max-width: 768px) {
    .table {
      max-width: 720px;
      padding: 0 20px;
      margin: 0px;
    }
  }

  @media (max-width: 576px) {
    .table {
      max-width: 540px;
      margin: 0px;
    }
  }
</style>
</head>
<body>
<div class=""table"" style=""margin: 0 auto""><table style=""margin: 0 auto"">
  <tr>
    <th>Size</th>
    <th>S</th>
    <th>M</th>
    <th>L</th>
    <th>XL</th>
    <th>XXL</th>
  </tr>
  <tr>
    <td>Height (cm)</td>
    <td>160-165</td>
    <td>164-169</td>
    <td>170-174</td>
    <td>174-176</td>
    <td>175-177</td>
  </tr>
  <tr>
    <td>Weight (kg)</td>
    <td>55-60</td>
    <td>60-65</td>
    <td>66-70</td>
    <td>70-78</td>
    <td>76-80</td>
  </tr>
</table></div>


</body>
</html></div>",,24.000000,1,"Taxable Goods","Catalog, Search",,,,,red-brocade-dress,"Red brocade dress","Red brocade dress","Red brocade dress ",/v/a/vaythocamrm.png,,/v/a/vaythocamrm.png,,/v/a/vaythocamrm.png,,/v/a/vaythocamrm.png,,"4/5/24, 3:45 AM","4/5/24, 3:46 AM",,,"Block after Info Column",,,,"Use config",,,,,"Product -- Full Width",,"Use config",,"product_image_size=Default,sw_featured=No",0.0000,0.0000,1,0,0,1,1,1,10000,1,1,1.0000,1,1,1,1,1.0000,1,0,0,0,,,,,,,"/v/a/vaythocamrm.png,/v/a/vaythocam4.jpg,/v/a/vaythocam2.jpg,/v/a/vaythocam3.jpg,/v/a/vaythocam1.jpg",",,,,",,,,,,,,,,,,"sku=Red brocade dress-Red-Large-Famale,color=Red,size=Large,sex=Famale|sku=Red brocade dress-Red-Extra Large-Famale,color=Red,size=Extra Large,sex=Famale|sku=Red brocade dress-Red-Medium-Famale,color=Red,size=Medium,sex=Famale","color=Color,size=Size,sex=Sex"
"Giao linh shirt-White-Medium-Unisex",,Fashion,simple,"Default Category,Default Category/Viet Nam,Default Category/Viet Nam/Fashion,Default Category/Viet Nam/Fashion/Traditional Costumes",base,"Giao linh shirt-White-Medium-Unisex","<div data-content-type=""html"" data-appearance=""default"" data-element=""main""><style>
  body {
    font-family: Arial, sans-serif;
    margin: auto 0;
  }
  .product-description {
    margin: 0 auto;
    padding: 10px 0;
    max-width: 1180px;
    text-align: left;
  }
  .product-info {
    margin-bottom: 10px;
  }
  .product-info label {
    font-weight: bold;
    display: block;
  }
  .product-info li strong {
    font-weight: bold;
  }
  .product-info::after {
    content: '';
    display: table;
    clear: both;
  }
  .product-info label {
    float: left;
    width: 150px;
  }
  .product-info span {
    display: block;
    margin-left: 160px;
  }
</style>

<div class=""product-description"">
  <h2>Introduction</h2>
  <p>The Áo Giao Lĩnh is a traditional Vietnamese garment that is often favored and worn during important events and festivals. It also served as the formal attire for Vietnamese women during the Ly dynasty, showcasing its elegance and prestige throughout Vietnam's fashion history.</p>
  
  <p>In addition, the Áo Giao Lĩnh shares similarities with some traditional garments of other East Asian countries, such as the Kimono of Japan and the Hanbok of Korea. From the unique feature of its crossed-collar design, the Áo Giao Lĩnh has played a significant role in the diversity and distinctive style of traditional Vietnamese attire.</p>
  
  <h2>Product Details</h2>
  <div class=""product-info"">
    <label><strong>Product Name:</strong></label>
    <span>Áo Giao Lĩnh</span>
  </div>
  <div class=""product-info"">
    <label><strong>Origin:</strong></label>
    <span>Vietnam</span>
  </div>
  <div class=""product-info"">
    <label><strong>Significance:</strong></label>
    <span>Traditional attire for important events and festivals; formal attire during the Ly dynasty</span>
  </div>
  <div class=""product-info"">
    <label><strong>Similarity:</strong></label>
    <span>Shares features with East Asian traditional garments such as Kimono and Hanbok</span>
  </div>
  <div class=""product-info"">
    <label><strong>Distinctive Feature:</strong></label>
    <span>Crossed-collar design</span>
  </div>
  <div class=""product-info"">
    <label><strong>Usage:</strong></label>
    <span>Ideal for formal occasions, cultural events, and showcasing Vietnamese tradition</span>
  </div>
</div></div><div data-content-type=""html"" data-appearance=""default"" data-element=""main""><style>
  table {
    width: 100%;
    border-collapse: collapse;
    margin-bottom: 20px;
    max-width: 1180px;
  }
  th, td {
    border: 1px solid #dddddd;
    text-align: center;
    padding: 8px;
    min-width: 80px;
  }
  th {
    background-color: #f2f2f2;
  }

  @media (max-width: 992px) {
    .table {
      max-width: 960px;
      padding-left: 20px;
      padding-right: 20px;
    }
  }

  @media (max-width: 768px) {
    .table {
      max-width: 720px;
      padding: 0 20px;
      margin: 0px;
    }
  }

  @media (max-width: 576px) {
    .table {
      max-width: 540px;
      margin: 0px;
    }
  }
</style>
</head>
<body>
<div class=""table"" style=""margin: 0 auto""><table style=""margin: 0 auto"">
  <tr>
    <th>Size</th>
    <th>S</th>
    <th>M</th>
    <th>L</th>
    <th>XL</th>
    <th>XXL</th>
  </tr>
  <tr>
    <td>Height (cm)</td>
    <td>160-165</td>
    <td>164-169</td>
    <td>170-174</td>
    <td>174-176</td>
    <td>175-177</td>
  </tr>
  <tr>
    <td>Weight (kg)</td>
    <td>55-60</td>
    <td>60-65</td>
    <td>66-70</td>
    <td>70-78</td>
    <td>76-80</td>
  </tr>
</table></div>


</body>
</html></div>",,20.000000,1,"Taxable Goods","Not Visible Individually",200.000000,,,,giao-linh-shirt-white-medium-unisex,"Giao linh shirt","Giao linh shirt","Giao linh shirt <style>
  body {
    font-family: Arial, sans-serif;
    margin: auto 0;
  }
  .product-description {
    margin: 0 auto;
    padding: 10px 0;
    max-width: 1180px;
    text-align: left;
  }
  .product-info {
    margin-",/l/i/linhgiaotrang-removebg-preview.png,,/l/i/linhgiaotrang-removebg-preview.png,,/l/i/linhgiaotrang-removebg-preview.png,,,,"4/5/24, 4:22 AM","4/5/24, 4:22 AM",,,"Block after Info Column",,,,No,,,,,"Product -- Full Width",,,,"color=White,product_image_size=Default,sex=Unisex,size=Medium,sw_featured=No",10.0000,0.0000,1,0,0,1,1,1,10000,1,1,1.0000,1,1,1,1,1.0000,1,0,0,0,,,,,,,/l/i/linhgiaotrang-removebg-preview.png,,,,,,,,,,,,,,
